-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.37500|-12.0200|-152.214
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36900|-12.0200|-152.210
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.36200|-12.0200|-152.206
-9.37100|-12.0710|-152.191
-9.37100|-12.0710|-152.191
-9.37100|-12.0710|-152.191
-9.37100|-12.0710|-152.191
-9.37100|-12.0710|-152.191
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.36400|-12.0710|-152.187
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35800|-12.0710|-152.183
-9.35100|-12.0710|-152.179
-9.35100|-12.0710|-152.179
