-167.528|+12.0000|-50.5860
-167.400|+11.9600|-50.4700
-167.400|+11.9600|-50.4700
-167.400|+11.9600|-50.4700
-167.352|+11.9600|-50.4010
-167.352|+11.9600|-50.4010
-167.352|+11.9600|-50.4010
-167.352|+11.9600|-50.4010
-167.352|+11.9600|-50.4010
-167.303|+11.9600|-50.3320
-167.303|+11.9600|-50.3320
-167.330|+11.9160|-50.3140
-167.330|+11.9160|-50.3140
-167.281|+11.9160|-50.2450
-167.281|+11.9160|-50.2450
-167.281|+11.9160|-50.2450
-167.281|+11.9160|-50.2450
-167.233|+11.9160|-50.1760
-167.233|+11.9160|-50.1760
-167.233|+11.9160|-50.1760
-167.233|+11.9160|-50.1760
-167.184|+11.9160|-50.1070
-167.184|+11.9160|-50.1070
-167.184|+11.9160|-50.1070
-167.184|+11.9160|-50.1070
-167.136|+11.9160|-50.0390
-167.136|+11.9160|-50.0390
-167.136|+11.9160|-50.0390
-167.087|+11.9160|-49.9700
-167.087|+11.9160|-49.9700
-167.087|+11.9160|-49.9700
-167.087|+11.9160|-49.9700
-167.038|+11.9160|-49.9010
-167.038|+11.9160|-49.9010
-167.038|+11.9160|-49.9010
-166.990|+11.9160|-49.8330
-166.990|+11.9160|-49.8330
-166.990|+11.9160|-49.8330
-166.941|+11.9160|-49.7640
-166.941|+11.9160|-49.7640
-166.941|+11.9160|-49.7640
-166.866|+11.9600|-49.7140
-166.817|+11.9600|-49.6450
-166.817|+11.9600|-49.6450
-166.768|+11.9600|-49.5770
-166.768|+11.9600|-49.5770
-166.719|+11.9600|-49.5080
-166.670|+11.9600|-49.4400
-166.670|+11.9600|-49.4400
-166.670|+11.9600|-49.4400
-166.621|+11.9600|-49.3710
-166.621|+11.9600|-49.3710
-166.621|+11.9600|-49.3710
-166.572|+11.9600|-49.3030
-166.572|+11.9600|-49.3030
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.523|+11.9600|-49.2340
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.493|+11.9200|-49.2560
-166.463|+11.8800|-49.2770
-166.463|+11.8800|-49.2770
-166.463|+11.8800|-49.2770
-166.463|+11.8800|-49.2770
-166.433|+11.8410|-49.2990
-166.433|+11.8410|-49.2990
-166.433|+11.8410|-49.2990
-166.403|+11.8010|-49.3200
-166.403|+11.8010|-49.3200
-166.403|+11.8010|-49.3200
-166.403|+11.8010|-49.3200
-166.403|+11.8010|-49.3200
-166.324|+11.7610|-49.2740
-166.324|+11.7610|-49.2740
-166.324|+11.7610|-49.2740
-166.324|+11.7610|-49.2740
-166.324|+11.7610|-49.2740
-166.324|+11.7610|-49.2740
-166.275|+11.7610|-49.2050
-166.275|+11.7610|-49.2050
-166.226|+11.7610|-49.1370
-166.226|+11.7610|-49.1370
-166.177|+11.7610|-49.0690
-166.177|+11.7610|-49.0690
-166.079|+11.7610|-48.9320
-166.029|+11.7610|-48.8640
-165.980|+11.7610|-48.7950
-165.931|+11.7610|-48.7270
-165.833|+11.7610|-48.5910
-165.833|+11.7610|-48.5910
-165.734|+11.7610|-48.4540
-165.685|+11.7610|-48.3860
-165.586|+11.7610|-48.2500
-165.537|+11.7610|-48.1820
-165.438|+11.7610|-48.0460
-165.388|+11.7610|-47.9780
-165.289|+11.7610|-47.8420
-165.240|+11.7610|-47.7740
-165.141|+11.7610|-47.6380
-165.091|+11.7610|-47.5700
-164.942|+11.7610|-47.3670
-164.892|+11.7610|-47.2990
-164.792|+11.7610|-47.1630
-164.743|+11.7610|-47.0950
-164.593|+11.7610|-46.8920
-164.543|+11.7610|-46.8250
-164.343|+11.7610|-46.5540
-164.293|+11.7610|-46.4870
-164.092|+11.7610|-46.2170
-164.042|+11.7610|-46.1490
-163.790|+11.7610|-45.8120
-163.740|+11.7610|-45.7450
-163.386|+11.7610|-45.2740
-162.726|+11.7610|-44.4020
-160.665|+11.7610|-41.7430
-160.457|+11.7610|-41.4790
-159.986|+11.7610|-40.8860
-159.776|+11.7610|-40.6230
-159.063|+11.7210|-39.7940
-158.851|+11.7210|-39.5320
-157.864|+11.6860|-38.4930
-157.597|+11.6860|-38.1680
-156.680|+11.6060|-37.1820
-156.327|+11.5670|-36.8200
-155.293|+11.4880|-35.7150
-154.965|+11.4880|-35.3320
-153.537|+11.4130|-33.9040
-153.097|+11.4170|-33.5090
-151.707|+11.3420|-32.1640
-151.231|+11.3020|-31.6900
-149.684|+11.1880|-30.2660
-149.150|+11.1530|-29.8480
-147.129|+10.9610|-28.0750
-146.473|+10.9260|-27.5460
-144.572|+10.6950|-26.0170
-143.906|+10.5780|-25.5030
-141.313|+10.3140|-23.5040
-140.518|+10.1970|-22.8900
-138.007|+9.85200|-21.0700
-137.174|+9.69700|-20.5030
-134.421|+9.31600|-18.6040
-133.434|+9.20500|-17.9720
-130.006|+8.71200|-15.7490
-128.942|+8.60300|-15.0930
-125.786|+8.11300|-13.2330
-124.620|+7.96700|-12.5860
-121.209|+7.39500|-10.5650
-120.050|+7.20700|-9.92700
-115.734|+6.49600|-7.66900
-114.404|+6.27200|-7.01000
-110.437|+5.56900|-5.18100
-109.075|+5.39100|-4.59500
-104.846|+4.65900|-2.80600
-103.418|+4.36100|-2.20400
-98.1350|+3.50100|-0.24100
-96.5330|+3.17100|+0.34500
-91.6840|+2.35300|+1.95700
-90.0400|+2.11400|+2.42100
-84.0940|+1.08900|+4.17000
-82.3680|+0.77700|+4.58400
-77.0620|-0.04000|+5.82800
-75.2060|-0.31300|+6.26900
-69.5370|-1.23700|+7.45000
-67.6030|-1.50500|+7.83700
