-210.216|+19.8910|-26.0640
-209.867|+21.9100|-25.5450
-209.784|+23.2550|-25.4750
-209.711|+23.8250|-25.3990
-209.653|+24.5490|-25.4380
-209.538|+24.8590|-25.3900
-209.424|+25.2720|-25.4680
-209.119|+25.9420|-25.4240
-208.885|+26.3540|-25.3310
-208.871|+26.4050|-25.3410
-208.739|+26.6620|-25.3060
-208.709|+26.7650|-25.3260
-208.576|+27.0220|-25.2910
-208.561|+27.0730|-25.3010
-208.487|+27.3300|-25.3520
-208.413|+27.3810|-25.2770
-208.353|+27.5860|-25.3180
-208.323|+27.6890|-25.3380
-208.293|+27.7910|-25.3590
-208.278|+27.8430|-25.3700
-208.232|+27.9960|-25.4010
-208.232|+27.9960|-25.4010
-208.202|+28.0990|-25.4220
-208.187|+28.1500|-25.4320
-208.172|+28.2010|-25.4420
-208.156|+28.2520|-25.4530
-208.141|+28.3030|-25.4630
-208.141|+28.3030|-25.4630
-208.111|+28.4060|-25.4840
-208.111|+28.4060|-25.4840
-208.154|+28.4570|-25.5800
-208.139|+28.5080|-25.5910
-208.108|+28.6100|-25.6120
-208.167|+28.6100|-25.6980
-208.179|+28.7640|-25.8150
-208.164|+28.8150|-25.8250
-208.178|+28.8650|-25.9420
-208.178|+28.8650|-25.9420
-208.205|+28.9670|-26.0480
-208.248|+29.0180|-26.1450
-208.291|+29.0690|-26.2410
-208.334|+29.1200|-26.3370
-208.377|+29.1710|-26.4330
-208.435|+29.1710|-26.5190
-208.565|+29.2220|-26.8070
-208.623|+29.2220|-26.8930
-208.724|+29.2730|-27.0750
-208.782|+29.2730|-27.1610
-208.898|+29.2730|-27.3320
-208.898|+29.2730|-27.3320
-209.014|+29.2730|-27.5040
-209.072|+29.2730|-27.5900
-209.187|+29.2730|-27.7620
-209.245|+29.2730|-27.8480
-209.347|+29.2210|-28.0300
-209.404|+29.2210|-28.1160
-209.520|+29.2210|-28.2880
-209.520|+29.2210|-28.2880
-209.520|+29.2210|-28.2880
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.563|+29.1690|-28.3830
-209.548|+29.2200|-28.3940
-209.548|+29.2200|-28.3940
-209.548|+29.2200|-28.3940
-209.548|+29.2200|-28.3940
-209.548|+29.2200|-28.3940
-209.548|+29.2200|-28.3940
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.532|+29.2710|-28.4040
-209.518|+29.2190|-28.4140
-209.518|+29.2190|-28.4140
-209.534|+29.1680|-28.4030
-209.520|+29.1170|-28.4120
-209.520|+29.1170|-28.4120
-209.522|+29.0140|-28.4110
-209.524|+28.9110|-28.4100
-209.524|+28.9110|-28.4100
-209.526|+28.8080|-28.4080
-209.526|+28.8080|-28.4080
-209.528|+28.7060|-28.4070
-209.528|+28.7060|-28.4070
-209.530|+28.6030|-28.4060
-209.545|+28.5520|-28.3950
-209.531|+28.5000|-28.4050
-209.531|+28.5000|-28.4050
-209.476|+28.3970|-28.3170
-209.491|+28.3460|-28.3070
-209.434|+28.3460|-28.2210
-209.435|+28.2440|-28.2200
-209.393|+28.1930|-28.1230
-209.322|+28.1410|-28.0460
-209.208|+28.0380|-27.8730
-209.150|+28.0380|-27.7870
-208.978|+27.9350|-27.5280
-208.936|+27.8840|-27.4320
-208.705|+27.7820|-27.0870
-208.647|+27.7820|-27.0020
-208.359|+27.5760|-26.5710
-208.242|+27.5760|-26.4000
-207.951|+27.4730|-25.9710
-207.834|+27.4730|-25.8000
-207.308|+27.2680|-25.0300
-207.131|+27.2680|-24.7740
-206.601|+27.0620|-24.0070
-206.423|+27.0620|-23.7520
-205.604|+26.8050|-22.5540
-205.350|+26.7540|-22.2260
-204.583|+26.4970|-21.1180
-204.221|+26.3940|-20.6120
-203.232|+26.1370|-19.2810
-202.865|+26.0350|-18.7790
-201.755|+25.7260|-17.2800
-201.305|+25.6750|-16.7100
-199.647|+25.2630|-14.5860
-199.204|+25.1610|-14.0120
-197.554|+24.7490|-12.0150
-196.932|+24.5950|-11.3170
-194.619|+23.9790|-8.79500
-193.906|+23.7740|-8.04100
-192.096|+23.2100|-6.18500
-191.277|+23.0050|-5.38800
-188.171|+22.1880|-2.47900
-187.253|+21.9340|-1.64000
-184.250|+21.2740|+0.92100
-183.203|+21.0720|+1.77400
-179.183|+20.3690|+4.89400
-177.928|+20.1190|+5.81700
-174.682|+19.6230|+8.06800
-173.220|+19.4260|+9.05400
-166.284|+18.7510|+13.4030
-159.295|+18.4370|+17.2340
-157.453|+18.3480|+18.1700
-150.603|+18.2420|+21.3240
-148.530|+18.3040|+22.2290
-142.078|+18.3930|+24.8580
-139.896|+18.4550|+25.7090
-132.959|+18.7380|+28.2680
-130.494|+18.8470|+29.1400
-123.153|+19.3150|+31.6950
-120.537|+19.4690|+32.5920
-111.562|+20.0230|+35.6550
-108.910|+20.2670|+36.5720
-101.115|+20.8950|+39.3060
-98.4930|+21.0870|+40.2040
-89.5930|+21.7970|+43.5010
-86.9320|+21.9850|+44.4890
-79.0490|+22.3610|+47.4250
-76.4890|+22.4540|+48.4050
-68.7700|+22.9220|+51.2660
-66.1860|+23.1560|+52.2020
-57.3040|+23.8140|+55.2940
-54.8630|+23.9560|+56.1010
-47.4030|+24.2870|+58.4840
-45.0270|+24.4770|+59.2400
-36.2610|+25.0510|+61.8210
-33.8440|+25.1480|+62.5080
-26.4370|+25.6800|+64.4420
-24.0740|+25.8740|+65.0090
-16.7470|+26.5560|+66.6700
-14.2550|+26.7530|+67.1880
-5.55800|+27.3970|+68.7230
-3.12500|+27.5960|+69.1110
+3.92300|+28.2950|+70.1640
+6.18800|+28.4960|+70.4510
+14.1080|+29.0100|+71.3010
